Unnamed..0,Artist,Album,Album_Id,Popularity,Fan_Genre,SongList,average_liveness,average_loudness,average_tempo,average_instrumentalness,average_energy,average_danceability,average_acousticness,average_valence,Album_release,Album_length,Album_label
445,Brandy,Never Say Never,1Co6e9ag1gRKcWdG7xKcCi,45,Pop,"['1b8nkgJPYy5dZXqiwIry6R', '6PQTUESsPMNcDAg2LEmxh7', '6sHsXIJoEN5JpdkGMQDJxt', '4Q2Lu1WP8tNZX85cfhxuQ0', '5ZCv9I8mgChcYkSrLuLSTc', '6BxiFSFVzviEqe2eIaruLV', '1iuwzRxWxDB7VbBldAtmrP', '2PEGGWSb06ARYfgtkgl1hm', '27wMTSKnygpHgbioqIFhjK', '6tBD4yjOf9P8rWwUlXdJFm', '4ybmXfJBtGT5rWvt5xDl59', '1s9Dzjks8HpU5sBPQ7w6of', '5Hm2DbFCDXRAiC5ad9oTBk', '4s7YAOjrVmgveJHVjspnWa', '2d6j1Vvbgt1PfsjkjgSetT', '3NisXVV6O727QM1GZaAAen']",0.21258125,-6.634375,113.1195625,0.011767688,0.52675,0.6496875,0.315859375,0.5196875,5/29/1998,16,Atlantic Records
417,Debbie Gibson,Electric Youth,5PnwSSRbLcCLpNMe2LFhOC,17,Pop,"['6zt0uFDOyfZoVCFm98tLK4', '6PMDILZiYo4YzMBbE0dGK9', '3Z0ozcDLfpLvh56KxbLZVl', '731AYgRxlvn8nAu4XFWzxt', '7Jp7KVXdyyKpNXD3wngU4W', '1IQIeIhuNG0cECylTXcRWR', '5zzFuyXkcB6gBqWMD78LJA', '2CxHodO8PvTJjzjJLPjXEt', '3Gqj3ol4hgK1Be4VIpZZ4J', '3Xf2sQ8QKjl9b7MY2UsmvR', '2G8r1szG0EFMrOWtqEoG9a', '4hq9sVvALE0Oi0O39gm6ko', '04iYyzFHZLlA9XeaifkHyz']",0.236,-11.24746154,125.1333846,1.36E-04,0.579307692,0.645076923,0.360776923,0.611153846,1/10/1989,13,Atlantic Records
205,Genesis,A Trick of the Tail,5ZhcTdSKircYOKjpX3ycED,5,Prog,"['2Pgp5Ur1A30HlbxJySseEM', '3DL5eKy6VvgrMXfOjJKz6N', '6EiT2cnba7qTnt2flHFaQR', '5XKg7aK8ssbNzwY6cu6WVf', '5Zrwq2K26Kn8zpJz8Ic4oD', '7DwXVzYDo6GNSiEw3GGC1M', '0L9pdiL79AX0NnX3sOZOSk', '6t1qG0YWhTx2LySGioK2od']",0.1426125,-14.887375,124.292,0.092885831,0.36925,0.367375,0.19262375,0.284975,2/2/1976,8,Atlantic Records
207,Genesis,Nursery Cryme,1ixuwlmJ9AOYGZCc2WrLwo,7,Prog,"['1WDaN2MGhYmdQI1Osx7h6Q', '2Gr7Fvwzc3xP8R7xkUSMTR', '1oWh9ZsPP0pWaw7T5yAwgf', '2poII0UW7yy2ex70MbyURl', '2p7RcVGykyXz4xQZVuY6SZ', '0MbByVelXI7KGRLGsFxb10', '2GkMry3dOnhgUC6lQnYpFA']",0.175057143,-15.56457143,123.4128571,0.017344814,0.346857143,0.415142857,0.379385714,0.3139,11/12/1971,7,Atlantic Records
11,Led Zeppelin,Led Zeppelin [IV],44Ig8dzqOkvkGDzaUof9lK,11,Grunge,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
45,Led Zeppelin,Led Zeppelin,44Ig8dzqOkvkGDzaUof9lK,45,Grunge,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
56,Led Zeppelin,Led Zeppelin III,6P5QHz4XtxOmS5EuiGIPut,56,Grunge,"['78lgmZwycJ3nzsdgmPPGNx', '7jP44G0vKQLkfJ3x19pqPn', '78MXICbE7bD4cuPKFh1EFO', '1SDiiE3v2z89VxC3aVRKHQ', '6fxcpQMUoX0ofnbIHVnVWN', '4S2QZuPFZ9qeHW2sonMJS1', '4ywWJqYKOwaVVh9xXARWUS', '1ZUv3ISx2nFaz0JimVdcoT', '1dK6cNOMYjEP3QGYOfwP6t', '63jSSgwKQtEdOVRuj85GX7']",0.21546,-11.1981,104.011,0.04532502,0.614,0.3959,0.22966,0.34008,1970,10,Atlantic Records
257,Led Zeppelin,Led Zeppelin [IV],44Ig8dzqOkvkGDzaUof9lK,57,Prog,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
323,Led Zeppelin,Led Zeppelin [IV],44Ig8dzqOkvkGDzaUof9lK,23,Metal,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
369,Led Zeppelin,Led Zeppelin,44Ig8dzqOkvkGDzaUof9lK,69,Metal,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
655,Led Zeppelin,Led Zeppelin [IV],44Ig8dzqOkvkGDzaUof9lK,55,Electronic,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
865,Led Zeppelin,Led Zeppelin,44Ig8dzqOkvkGDzaUof9lK,65,Jazz,"['3qT4bUD1MaWpGrTwcvguhb', '4PRGxHpCpF2yoOHYKQIEwD', '6MSoJM9UIFHozmBCduQRje', '5CQ30WqJwcep0pYcV4AMNc', '5NnZ4JJxWiqqhYNu3rwmFj', '4Sc5qEOSFI5rfS9IDyu0GO', '70gbuMqwNBE2Y5rkQJE9By', '05f8Hg3RSfiPSCBQOtxl3i', '59Zl5fFDhkGhFv0TGeyqbv', '35a7EjRYYLLyH4prB1zExl', '3gyroWpKKzkVkOhLJ57Tv5', '7llNWna9CEKr88Ng4vAwiI', '05BTaDBhGylMDjupCczCwC', '4Y4xWuvM7MKGKxECXfnKtV', '7s2HYAN8PSba9OGqgTL7mo', '1zLAyTaKUdiZSmOifuu2kv']",0.18130625,-10.25525,117.53425,0.278528313,0.6696875,0.4115625,0.3675145,0.5848125,11/8/1971,16,Atlantic Records
889,Led Zeppelin,Led Zeppelin III,6P5QHz4XtxOmS5EuiGIPut,89,Jazz,"['78lgmZwycJ3nzsdgmPPGNx', '7jP44G0vKQLkfJ3x19pqPn', '78MXICbE7bD4cuPKFh1EFO', '1SDiiE3v2z89VxC3aVRKHQ', '6fxcpQMUoX0ofnbIHVnVWN', '4S2QZuPFZ9qeHW2sonMJS1', '4ywWJqYKOwaVVh9xXARWUS', '1ZUv3ISx2nFaz0JimVdcoT', '1dK6cNOMYjEP3QGYOfwP6t', '63jSSgwKQtEdOVRuj85GX7']",0.21546,-11.1981,104.011,0.04532502,0.614,0.3959,0.22966,0.34008,1970,10,Atlantic Records
70,Pantera,Vulgar Display of Power,7kW0cpKgSVsEqcc8xgbSb0,70,Grunge,"['6rkeaQRCWZxwkjhyqgxjXi', '5Tdx85q8KQIcIZJ9XoHblt', '7fcfNW0XxTWlwVlftzfDOR', '5RU50TPTgtxJLFNunUS2p5', '0Yfpc5zHc9pElVCQ1bPlF4', '1GgdgDHlEdmwbCZLLzV4Ik', '5q272ZCgwndbAJJhGdG2mI', '5gUcLzosEDmiPLDpQUKqTP', '0YgOMJldhmvg5mE2H2AbUA', '6Kl2BY1d8KHjOjY3cynftv', '1lM1ZHTvfKi5CMRjsZ4Sg9']",0.111781818,-9.461,117.4692727,0.070598291,0.851181818,0.356818182,8.04E-05,0.422727273,2/21/1992,11,Atlantic Records
370,Pantera,Vulgar Display of Power,7kW0cpKgSVsEqcc8xgbSb0,70,Metal,"['6rkeaQRCWZxwkjhyqgxjXi', '5Tdx85q8KQIcIZJ9XoHblt', '7fcfNW0XxTWlwVlftzfDOR', '5RU50TPTgtxJLFNunUS2p5', '0Yfpc5zHc9pElVCQ1bPlF4', '1GgdgDHlEdmwbCZLLzV4Ik', '5q272ZCgwndbAJJhGdG2mI', '5gUcLzosEDmiPLDpQUKqTP', '0YgOMJldhmvg5mE2H2AbUA', '6Kl2BY1d8KHjOjY3cynftv', '1lM1ZHTvfKi5CMRjsZ4Sg9']",0.111781818,-9.461,117.4692727,0.070598291,0.851181818,0.356818182,8.04E-05,0.422727273,2/21/1992,11,Atlantic Records
367,Testament,The New Order,1i0xUSNR8hWBIeaDSnN569,67,Metal,"['7LcNCabizGYZ1fYuFpVEaO', '6G3i9siYpA1jUqTQ7eYmiN', '4NKqJMlONXzac3DEmh5iwp', '5bv551r1rJZxuJBVAuuW4w', '7EZWv65AnMp3ebpcOKN7ka', '6bXHw7cdcN45I04pesdWnG', '26BK9BsAZbsMb2D6O76DLK', '4Og5wfzHWBF46vKYwD7h9B', '68o9MIdPRQhl0AfqyJjYPt', '0ZX63wr4AeJ20J9uFzcHrn']",0.17405,-10.2272,94.9177,0.31858,0.7848,0.2788,0.08250544,0.43154,4/26/1988,10,Atlantic Records
374,Testament,The Legacy,6HELG1uNTkBj4OwJcC9fY9,74,Metal,"['5xXeIlEiWIA8xnPa8BkJyj', '0vNdvXj1O7D4cZLnerC9ne', '2NS6OLwU7b1hDSFyWSpTDJ', '2MeUHE44wzLJQmZhf0Q7Qd', '2QwpJcxDUqGChwkn5Fg7Od', '3woCiUTBLZlM5GyFJ7DCwZ', '1fglGooB7jSeU6NQvY7ZPz', '3O08Fd5aPgfLsQhnt7ytKR', '561ajl8FZi393X0xSkNa5o']",0.183822222,-14.80044444,102.8811111,0.021410433,0.729444444,0.254666667,9.34E-05,0.324222222,4/21/1987,9,Atlantic Records
360,AC/DC,Highway to Hell,10v912xgTZbjAtYfyKWJCS,60,Metal,"['2zYzyRzz6pRmhPzyfMEC8s', '6Wn3pdFtAcnYJyJVITwt7N', '5xquYn2sr3uEcyuKU9BmCJ', '2j0zExWFB0PowLOeoZosjK', '7sZKoFbEu4mPuCMX5cxLSb', '6pivm7pNF4GyBkHNGseHCS', '7HbHwtTGM3kCjDtmP00x4h', '7zscdQe9CjzXnqT3P1Ey7K', '1Kbc8nH6BhsWnTuM22qypl', '7w04gIWA7mIbqR03Ghyrkl']",0.30741,-4.6947,137.3621,0.1055165,0.8752,0.4744,0.0214444,0.5495,7/27/1979,10,Columbia
375,AC/DC,Back in Black,6mUdeDZCsExyJLMdAfDuwh,75,Metal,"['69QHm3pustz01CJRwdo20z', '0C80GCp0mMuBzLf3EAXqxv', '6Th6ND8RQPywiyelecP5Lf', '6rAy2MsMUabbqu2VygrblP', '5XeMsYb1rWxQL1bUUaZajn', '08mG3Y1vljYA6bvDt4Wqkj', '2SiXAy7TuUkycRVbbWDEpo', '4dDurgTN3eGyU0ghzFJ0T1', '2MCUmp0I98gsJBmey7DfZS', '6J17MkMmuzBiIOjRH6MOBZ']",0.32925,-5.0046,129.7218,0.012065333,0.8469,0.4559,0.0276229,0.5923,7/25/1980,10,Columbia
1,Alice in Chains,Dirt,58NXIEYqmq5dQHg9nV9duM,1,Grunge,"['4A065x9kJt955eGVqf813g', '22Ntyke0ZDZy2Uuf8BEDkU', '6a9SPVrXyrlVh5Fh08f8Bz', '7FRfYOql61DGDp9VPPe2qA', '5EnYdTx0BWhWM5YDcPkGAa', '0wvIGFIgbyz4JNwQhZgTv2', '1mvEbRAlocvkJvqZIj3zHu', '2QjkH9q5Mypj6m38u7Ni9o', '1klrDyGRsCBPofZdqdaZp6', '2s9xt247uEa0sXmAH0GvL3', '0rglK8l5QBSADvao8n4d2N', '5jCp5VtcpUlHtW8Dwlx13Y', '5sFDReWLrZHLFZFjHsjUTS']",0.196953846,-6.490153846,122.9901538,0.020879378,0.823923077,0.310923077,0.052206308,0.310615385,1/1/1992,13,Columbia
8,Alice in Chains,Jar of Flies,4FCoFSNIFhK36holxHWCnc,8,Grunge,"['7Fm3NhbAYHvTQUhboim9FB', '2JuasWPUodaUxf5nwNpciQ', '6HnZsLUDrG3HTSbh8sq2u3', '4PtZE0h5oyPhCtPjg3NeYQ', '6sINqYye7GkRMmTRGlHnY7', '7CI0VS6ETno5mgHi4PoCrY', '2Gw3Xa08XleghwGUmNcPLK']",0.136228571,-8.610571429,118.6817143,0.215601714,0.599428571,0.357,0.342857143,0.360857143,1994,7,Columbia
335,Alice in Chains,Dirt,58NXIEYqmq5dQHg9nV9duM,35,Metal,"['4A065x9kJt955eGVqf813g', '22Ntyke0ZDZy2Uuf8BEDkU', '6a9SPVrXyrlVh5Fh08f8Bz', '7FRfYOql61DGDp9VPPe2qA', '5EnYdTx0BWhWM5YDcPkGAa', '0wvIGFIgbyz4JNwQhZgTv2', '1mvEbRAlocvkJvqZIj3zHu', '2QjkH9q5Mypj6m38u7Ni9o', '1klrDyGRsCBPofZdqdaZp6', '2s9xt247uEa0sXmAH0GvL3', '0rglK8l5QBSADvao8n4d2N', '5jCp5VtcpUlHtW8Dwlx13Y', '5sFDReWLrZHLFZFjHsjUTS']",0.196953846,-6.490153846,122.9901538,0.020879378,0.823923077,0.310923077,0.052206308,0.310615385,1/1/1992,13,Columbia
433,Beyoncé,Dangerously in Love,6oxVabMIqCMJRYN1GqR3Vf,33,Pop,"['5IVuqXILoxVWvWEPm82Jxr', '0YGQ3hZcRLC5YX7o0hdmHg', '4WY3HyGXsWqjFRCVD6gnTe', '5cl6rJmigUbx6cNrA3nV8z', '1qgNiHh7QoSgzoFZEPwPNm', '6XsT5UGfpaFeHQf5LRIy4W', '3m9641nehhPSAIEODgBqaW', '3goUufQotOykzA3zLkPNyb', '3V5I90jseccXcK4MGC1gqr', '68JTZDIYLoUwW4ibQZrM1X', '5vagrguhKusDNKj179pu8R', '0KFuXEdOp5QfIfxHR6TJSm', '1cfE96qcUYYaSxz1S6Qh6i', '6aa0HmJb38PLZw6Fc7BMId', '5pv5vddJx34hzRT9wI0wK2']",0.15924,-10.02593333,116.6823333,1.93E-04,0.421013333,0.6016,0.258176,0.550333333,6/24/2003,15,Columbia
21,Bob Dylan,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,21,Grunge,"['3AhXZa8sUQht0UEdBJgpGc', '5JqsRFZYDtIK5Rgeuzd2Jv', '2yaf46YMxA5y6bzmWUKgXC', '6txGFpco4cfgG1sA1MxLCp', '0f5N14nB8xi0p3o4BlVvbx', '0c2DAekH6ZEnHhf8dM1leK', '6os5B6xjuke9YfBKH3tu1e', '0V1771LhL3tG36pb55EZAH', '4n1ZGm3TxYmoYe1YR8cMus']",0.255877778,-7.163,105.4855556,1.09E-05,0.668555556,0.447555556,0.665333333,0.569111111,8/30/1965,9,Columbia
46,Bob Dylan,Blood on the Tracks,4WD4pslu83FF6oMa1e19mF,46,Grunge,"['6Vcwr9tb3ZLO63F8DL8cqu', '3wAX3qn53iQUFE84hpfeen', '4ukHl5HFRNARRnIWc4Oj83', '1nbGN4N63uCQq0pCIs3kIf', '64MISVB9IIchhOKmWHftoz', '53ygARQf1f30Z0EmXPHWGT', '4MKun9QQhoapVvhp2uxJif', '3xNO6JUk9ySYjxuqzcZYRB', '3y4Uza6K58JXQ7RYya8ZI5', '5eVjE8FDSDXQLSbTZSA5Qv']",0.09038,-15.4441,123.5419,3.95E-04,0.3988,0.469,0.49549,0.5431,1/17/1975,10,Columbia
72,Bob Dylan,Blonde on Blonde,4NP1rhnsPdYpnyJP0p0k0L,72,Grunge,"['7BkAlVpGwXXl3sYNn5OoJ7', '2qTvEdNY21mL9whUJot9Oc', '2rslQV48gNv3r9pPrQFPW1', '40GFPBolcy0yucApV9uxq2', '7tJQ4Ekp2vN3NlI3vJJW3v', '1NYTj6JEw3IOh4ggiBh82h', '6aeOSY6fPsvGTzyXi65pNY', '37Dl7jQMmt0gUnzTKqnjkN', '2SbnSPLltgmScvZVI0OcRF', '1HgFg4pCJO1tX1uh5NMALx', '08TyPDbQ14NOoOWh13WJ2Z', '4i4oDSWluhViEzuYIZYtmJ', '74z9AsqO74WCnX3BlvbGAL', '4jdtLLyEL7wY0TlCdMKhxq']",0.17025,-8.992357143,123.0052143,1.84E-05,0.612214286,0.4805,0.412764286,0.667928571,6/20/1966,14,Columbia
109,Bob Dylan,Blood on the Tracks,4WD4pslu83FF6oMa1e19mF,9,Soul,"['6Vcwr9tb3ZLO63F8DL8cqu', '3wAX3qn53iQUFE84hpfeen', '4ukHl5HFRNARRnIWc4Oj83', '1nbGN4N63uCQq0pCIs3kIf', '64MISVB9IIchhOKmWHftoz', '53ygARQf1f30Z0EmXPHWGT', '4MKun9QQhoapVvhp2uxJif', '3xNO6JUk9ySYjxuqzcZYRB', '3y4Uza6K58JXQ7RYya8ZI5', '5eVjE8FDSDXQLSbTZSA5Qv']",0.09038,-15.4441,123.5419,3.95E-04,0.3988,0.469,0.49549,0.5431,1/17/1975,10,Columbia
137,Bob Dylan,Blonde on Blonde,4NP1rhnsPdYpnyJP0p0k0L,37,Soul,"['7BkAlVpGwXXl3sYNn5OoJ7', '2qTvEdNY21mL9whUJot9Oc', '2rslQV48gNv3r9pPrQFPW1', '40GFPBolcy0yucApV9uxq2', '7tJQ4Ekp2vN3NlI3vJJW3v', '1NYTj6JEw3IOh4ggiBh82h', '6aeOSY6fPsvGTzyXi65pNY', '37Dl7jQMmt0gUnzTKqnjkN', '2SbnSPLltgmScvZVI0OcRF', '1HgFg4pCJO1tX1uh5NMALx', '08TyPDbQ14NOoOWh13WJ2Z', '4i4oDSWluhViEzuYIZYtmJ', '74z9AsqO74WCnX3BlvbGAL', '4jdtLLyEL7wY0TlCdMKhxq']",0.17025,-8.992357143,123.0052143,1.84E-05,0.612214286,0.4805,0.412764286,0.667928571,6/20/1966,14,Columbia
151,Bob Dylan,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,51,Soul,"['3AhXZa8sUQht0UEdBJgpGc', '5JqsRFZYDtIK5Rgeuzd2Jv', '2yaf46YMxA5y6bzmWUKgXC', '6txGFpco4cfgG1sA1MxLCp', '0f5N14nB8xi0p3o4BlVvbx', '0c2DAekH6ZEnHhf8dM1leK', '6os5B6xjuke9YfBKH3tu1e', '0V1771LhL3tG36pb55EZAH', '4n1ZGm3TxYmoYe1YR8cMus']",0.255877778,-7.163,105.4855556,1.09E-05,0.668555556,0.447555556,0.665333333,0.569111111,8/30/1965,9,Columbia
175,Bob Dylan,Bringing It All Back Home,1lPoRKSgZHQAYXxzBsOQ7v,75,Soul,"['6k9DUKMJpWvu6eFG3O64Lg', '2itBkHBUxGl4VfDj4HNyoD', '5rGD8FFgHw74cp3RPhucyg', '2FDTgrYDUdQKyGmtynEk90', '0QWvnpH7daskoXwKa59xGT', '1kvqv4axiWkxOdRz017sQZ', '5ka7NFOlZUpVLJmA2tO0o4', '3RkQ3UwOyPqpIiIvGVewuU', '3K10pmwoFZt5N6ESWvDQkv', '5Oer8yskMaCGXwGSfM7xr9', '4EgKcG7aswxVfQEqa3dl8S']",0.163763636,-12.69609091,136.3565455,6.15E-07,0.485363636,0.611181818,0.625909091,0.661181818,3/22/1965,11,Columbia
737,Bob Dylan,Blood on the Tracks,4WD4pslu83FF6oMa1e19mF,37,Indie,"['6Vcwr9tb3ZLO63F8DL8cqu', '3wAX3qn53iQUFE84hpfeen', '4ukHl5HFRNARRnIWc4Oj83', '1nbGN4N63uCQq0pCIs3kIf', '64MISVB9IIchhOKmWHftoz', '53ygARQf1f30Z0EmXPHWGT', '4MKun9QQhoapVvhp2uxJif', '3xNO6JUk9ySYjxuqzcZYRB', '3y4Uza6K58JXQ7RYya8ZI5', '5eVjE8FDSDXQLSbTZSA5Qv']",0.09038,-15.4441,123.5419,3.95E-04,0.3988,0.469,0.49549,0.5431,1/17/1975,10,Columbia
746,Bob Dylan,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,46,Indie,"['3AhXZa8sUQht0UEdBJgpGc', '5JqsRFZYDtIK5Rgeuzd2Jv', '2yaf46YMxA5y6bzmWUKgXC', '6txGFpco4cfgG1sA1MxLCp', '0f5N14nB8xi0p3o4BlVvbx', '0c2DAekH6ZEnHhf8dM1leK', '6os5B6xjuke9YfBKH3tu1e', '0V1771LhL3tG36pb55EZAH', '4n1ZGm3TxYmoYe1YR8cMus']",0.255877778,-7.163,105.4855556,1.09E-05,0.668555556,0.447555556,0.665333333,0.569111111,8/30/1965,9,Columbia
772,Bob Dylan,Bringing It All Back Home,1lPoRKSgZHQAYXxzBsOQ7v,72,Indie,"['6k9DUKMJpWvu6eFG3O64Lg', '2itBkHBUxGl4VfDj4HNyoD', '5rGD8FFgHw74cp3RPhucyg', '2FDTgrYDUdQKyGmtynEk90', '0QWvnpH7daskoXwKa59xGT', '1kvqv4axiWkxOdRz017sQZ', '5ka7NFOlZUpVLJmA2tO0o4', '3RkQ3UwOyPqpIiIvGVewuU', '3K10pmwoFZt5N6ESWvDQkv', '5Oer8yskMaCGXwGSfM7xr9', '4EgKcG7aswxVfQEqa3dl8S']",0.163763636,-12.69609091,136.3565455,6.15E-07,0.485363636,0.611181818,0.625909091,0.661181818,3/22/1965,11,Columbia
874,Bob Dylan,Bringing It All Back Home,1lPoRKSgZHQAYXxzBsOQ7v,74,Jazz,"['6k9DUKMJpWvu6eFG3O64Lg', '2itBkHBUxGl4VfDj4HNyoD', '5rGD8FFgHw74cp3RPhucyg', '2FDTgrYDUdQKyGmtynEk90', '0QWvnpH7daskoXwKa59xGT', '1kvqv4axiWkxOdRz017sQZ', '5ka7NFOlZUpVLJmA2tO0o4', '3RkQ3UwOyPqpIiIvGVewuU', '3K10pmwoFZt5N6ESWvDQkv', '5Oer8yskMaCGXwGSfM7xr9', '4EgKcG7aswxVfQEqa3dl8S']",0.163763636,-12.69609091,136.3565455,6.15E-07,0.485363636,0.611181818,0.625909091,0.661181818,3/22/1965,11,Columbia
875,Bob Dylan,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,75,Jazz,"['3AhXZa8sUQht0UEdBJgpGc', '5JqsRFZYDtIK5Rgeuzd2Jv', '2yaf46YMxA5y6bzmWUKgXC', '6txGFpco4cfgG1sA1MxLCp', '0f5N14nB8xi0p3o4BlVvbx', '0c2DAekH6ZEnHhf8dM1leK', '6os5B6xjuke9YfBKH3tu1e', '0V1771LhL3tG36pb55EZAH', '4n1ZGm3TxYmoYe1YR8cMus']",0.255877778,-7.163,105.4855556,1.09E-05,0.668555556,0.447555556,0.665333333,0.569111111,8/30/1965,9,Columbia
87,Bruce Springsteen,Born to Run,43YIoHKSrEw2GJsWmhZIpu,87,Grunge,"['56lhDZNQ5J47aog6mGKeGk', '4Gmdm6oRVwJgsM8gYnwRoE', '305AMS2fhp16LoYxKiYsXF', '4cKJsZuzbNBpdxeMC9pBQG', '6hTcuIQa0sxrrByu9wTD7s', '5St2IxnaIYOPflaomWB3Pz', '22wGmrE8HQZHvHC44n7Htm', '3R2q3FCnNIw2XhuEbYtYk6']",0.2078375,-5.62225,122.11175,0.123875538,0.748125,0.36425,0.34100125,0.563375,8/25/1975,8,Columbia
